time;ID;sentrank;children;sentvn;vnincreased;sentDIO;generatedDAO;forwardedDAO;generatedNPDAO;forwardedNPDAO;ttlsent;receivedDIO;receivedDAO;ttlrcvd;forwardedData;total_energy;attack
2172;31;2827;0;52;2;12;6;7;7;4;36;11;11;22;0;1012;0
2172;10;754;0;16;6;4;0;1;0;0;5;7;1;8;0;251;0
2172;6;6022;0;63;5;12;5;1;7;1;26;8;2;10;0;565;0
2172;22;3462;0;63;5;15;5;5;10;4;39;21;11;32;0;1149;0
2172;26;3133;0;61;5;17;7;8;11;1;44;18;10;28;0;1083;0
2172;20;4168;0;52;2;14;7;8;12;5;46;19;16;35;0;927;0
2172;16;1785;0;52;2;10;6;8;11;3;38;24;17;41;0;892;0
2172;4;3462;0;63;11;18;9;7;15;3;52;26;15;41;0;1106;0
2172;25;3341;0;41;1;12;3;4;3;4;26;4;8;12;0;640;0
2172;28;2386;0;52;3;14;6;0;4;0;24;9;1;10;0;471;0
2174;29;6256;0;91;7;14;9;2;11;2;38;21;6;27;0;820;0
2174;9;4254;0;63;1;8;4;1;4;2;19;10;5;15;0;454;0
2174;12;2918;0;102;8;16;7;1;11;0;35;21;5;26;0;860;0
2174;3;5478;0;102;7;15;7;1;9;1;33;19;2;21;0;726;0
2174;7;3840;0;102;5;16;8;0;8;0;32;14;0;14;0;777;0
2174;21;65535;0;102;4;14;6;10;9;7;46;18;21;39;0;1215;0
2174;5;512;0;102;6;15;7;8;9;4;43;13;16;29;0;1061;0
2174;8;2009;0;16;5;9;4;9;3;0;25;7;15;22;0;817;0
2174;17;890;0;106;0;20;0;21;4;6;51;19;41;60;0;853;1
2174;30;3039;0;91;5;14;6;5;6;4;35;13;11;24;0;822;0
2174;24;742;0;63;7;11;5;6;9;5;36;13;14;27;0;988;0
2174;18;6367;0;91;5;16;8;9;10;5;48;17;18;35;0;1021;0
2174;19;512;0;102;5;12;5;6;6;4;33;13;14;27;0;705;0
2174;11;3309;0;63;1;12;5;2;6;1;26;13;3;16;0;592;0
2174;14;2900;0;63;1;8;4;6;1;2;21;14;13;27;0;601;0
2174;26;512;0;102;8;17;6;5;8;1;37;15;8;23;0;781;0
2174;10;947;0;16;9;7;2;5;1;2;17;12;9;21;0;478;0
2174;6;3551;0;91;6;16;8;0;6;0;30;10;0;10;0;650;0
2174;22;2384;0;102;5;14;5;13;8;2;42;16;20;36;0;1021;0
2174;20;3460;0;63;1;11;6;3;6;2;28;19;5;24;0;663;0
2174;31;1841;0;63;12;12;6;3;7;2;30;21;7;28;0;775;0
2174;16;2581;0;63;1;10;5;2;4;1;22;17;4;21;0;629;0
2174;4;7839;0;91;7;15;8;7;12;3;45;18;12;30;0;1116;0
2174;25;2277;0;41;7;9;4;1;4;0;18;16;1;17;0;354;0
2174;28;3485;0;102;7;14;8;0;8;0;30;15;0;15;0;692;0
2176;29;5415;0;131;7;16;9;4;10;2;41;19;8;27;0;969;0
2176;12;4977;0;131;6;12;8;1;6;1;28;21;3;24;0;701;0
2176;9;6120;0;129;2;9;5;3;5;1;23;13;4;17;0;359;0
2176;3;5745;0;131;6;13;8;0;12;0;33;22;0;22;0;730;0
2176;7;5126;0;129;5;14;7;1;5;0;27;8;1;9;0;593;0
2176;21;3932;0;129;5;15;7;2;8;2;34;17;5;22;0;612;0
2176;5;998;0;132;6;16;7;17;8;12;60;15;30;45;0;996;0
2176;8;7686;0;129;5;3;2;0;1;0;6;6;0;6;0;268;0
2176;17;607;0;140;0;17;0;26;2;15;60;15;52;67;0;679;1
2176;18;3092;0;131;6;12;4;13;9;4;42;26;25;51;0;939;0
2176;30;3167;0;137;9;18;9;1;12;1;41;21;4;25;0;928;0
2176;19;998;0;132;8;18;9;19;13;7;66;20;30;50;0;976;0
2176;24;537;0;132;13;8;6;5;5;1;25;21;10;31;0;556;0
2176;14;6120;0;129;2;9;4;8;7;2;30;13;12;25;0;657;0
2176;11;6376;0;129;2;10;9;1;5;0;25;16;2;18;0;492;0
2176;26;4465;0;131;6;17;8;7;11;2;45;17;11;28;0;834;0
2176;31;3405;0;132;14;14;9;10;8;1;42;21;12;33;0;967;0
2176;10;2611;0;132;10;4;5;1;3;0;13;10;1;11;0;413;0
2176;6;7213;0;131;6;14;6;0;6;0;26;8;0;8;0;514;0
2176;22;1537;0;132;8;14;8;9;10;4;45;26;22;48;0;1224;0
2176;20;4467;0;132;2;6;7;0;5;0;18;14;0;14;0;431;0
2176;16;4211;0;132;2;7;5;13;3;3;31;28;16;44;0;643;0
2176;4;5573;0;137;9;17;11;2;16;1;47;28;7;35;0;1019;0
2176;25;6706;0;129;4;4;1;0;1;0;6;5;0;5;0;228;0
2176;28;2049;0;132;6;16;8;0;11;0;35;15;0;15;0;781;0
2178;29;3214;0;172;5;13;8;2;11;1;35;19;4;23;0;823;0
2178;9;2381;0;132;0;8;5;2;3;1;19;13;4;17;0;519;0
2178;12;1509;0;163;6;16;8;3;9;2;38;17;5;22;0;882;0
2178;3;3726;0;172;5;15;8;0;8;0;31;11;0;11;0;675;0
2178;7;65535;0;172;6;14;8;1;9;0;32;18;1;19;0;774;0
2178;21;1951;0;132;6;11;6;0;6;0;23;10;2;12;0;515;0
2178;5;768;0;172;9;17;8;5;15;3;48;16;11;27;0;1291;0
2178;8;2944;0;132;4;8;4;2;2;1;17;6;3;9;0;471;0
2178;17;599;0;174;0;17;0;27;6;14;64;19;64;83;0;789;1
2178;30;1164;0;169;9;17;7;2;12;3;41;20;8;28;0;982;0
2178;24;701;0;132;5;4;3;9;0;2;18;11;13;24;0;452;0
2178;19;742;0;172;9;16;8;10;13;3;50;18;16;34;0;1009;0
2178;18;1834;0;172;6;13;6;7;11;4;41;17;14;31;0;1033;0
2178;11;2519;0;132;0;13;5;1;3;0;22;10;5;15;0;474;0
2178;14;2153;0;132;0;9;3;7;5;3;27;7;17;24;0;626;0
2178;26;768;0;172;9;17;8;6;12;7;50;20;17;37;0;939;0
2178;31;1824;0;132;6;12;1;4;2;1;20;15;5;20;0;662;0
2178;10;768;0;172;5;13;4;9;6;2;34;12;13;25;0;787;0
2178;6;2413;0;169;8;16;8;0;10;0;34;11;1;12;0;745;0
2178;22;1190;0;169;9;16;8;0;11;2;37;18;3;21;0;792;0
2178;20;3498;0;132;0;9;4;1;5;2;21;12;4;16;0;524;0
2178;16;3007;0;132;0;13;5;0;11;5;34;7;9;16;0;783;0
2178;4;1254;0;172;12;20;12;6;22;5;65;25;21;46;0;1467;0
2178;25;2747;0;132;6;10;7;0;4;1;22;11;1;12;0;701;0
2178;28;3401;0;132;6;9;4;0;3;0;16;8;2;10;0;431;0
2180;29;4896;0;211;7;19;11;5;13;4;52;25;10;35;0;1072;0
2180;9;2481;0;132;0;5;2;0;2;0;9;6;0;6;0;296;0
2180;12;3194;0;179;8;14;7;3;7;3;34;15;8;23;0;626;0
2180;3;3265;0;211;7;17;13;5;13;3;51;22;14;36;0;1191;0
2180;7;3258;0;211;5;19;11;2;13;2;47;19;6;25;0;985;0
2180;21;1901;0;132;10;12;7;2;6;0;27;16;5;21;0;650;0
2180;5;3254;0;215;13;18;10;5;16;3;52;20;11;31;0;1029;0
2180;8;1890;0;132;11;8;5;3;5;2;23;15;7;22;0;513;0
2180;17;694;0;216;0;21;0;16;6;6;49;23;40;63;0;706;1
2180;18;2336;0;211;8;15;10;8;10;1;44;22;17;39;0;1114;0
2180;30;3254;0;215;10;18;9;2;13;1;43;21;8;29;0;1008;0
2180;24;773;0;132;7;1;3;3;2;2;11;10;7;17;0;397;0
2180;19;3254;0;215;11;18;11;10;15;3;57;27;17;44;0;1010;0
2180;11;2711;0;132;0;2;1;0;1;1;5;6;1;7;0;192;0
2180;14;2011;0;132;0;2;0;0;2;1;5;7;2;9;0;173;0
2180;26;948;0;211;7;13;6;10;11;8;48;20;23;43;0;859;0
2180;31;1823;0;132;9;3;0;3;1;3;10;17;6;23;0;401;0
2180;10;698;0;188;4;15;5;9;4;2;35;13;14;27;0;529;0
2180;6;2176;0;211;6;16;8;0;6;0;30;12;0;12;0;721;0
2180;22;2836;0;215;10;18;11;4;16;3;52;23;11;34;0;1003;0
2180;20;2822;0;132;0;3;5;1;0;0;9;10;2;12;0;303;0
2180;16;2182;0;132;0;6;1;1;1;0;9;7;1;8;0;353;0
2180;4;1561;0;215;10;15;8;7;15;2;47;22;15;37;0;911;0
2180;25;2538;0;132;19;6;10;0;2;0;18;24;0;24;0;455;0
2180;28;4378;0;132;10;12;9;1;6;0;28;14;3;17;0;583;0
2182;29;1324;0;219;2;14;7;0;7;0;28;19;1;20;0;550;0
2182;9;2036;0;132;0;3;3;0;0;0;6;7;0;7;0;128;0
2182;12;1588;0;179;21;11;6;6;3;2;28;21;9;30;0;939;0
2182;3;1892;0;219;3;12;6;5;8;4;35;12;13;25;0;809;0
2182;7;1656;0;219;2;13;8;2;9;0;32;12;2;14;0;604;0
2182;21;1161;0;132;10;11;7;4;7;2;31;16;10;26;0;627;0
2182;5;3100;0;251;14;17;11;10;16;3;57;26;15;41;0;1086;0
2182;8;1849;0;132;7;3;3;1;0;1;8;10;2;12;0;259;0
2182;17;540;0;252;0;18;0;46;2;27;93;25;89;114;0;670;1
2182;18;1233;0;219;6;14;8;6;9;5;42;20;15;35;0;771;0
2182;30;1087;0;249;12;16;10;6;14;3;49;22;12;34;0;1080;0
2182;24;639;0;132;10;2;3;7;3;3;18;16;11;27;0;255;0
2182;19;2940;0;247;11;15;9;4;15;4;47;26;10;36;0;1083;0
2182;11;2158;0;132;0;2;1;0;0;0;3;5;0;5;0;85;0
2182;14;2135;0;132;0;1;1;0;1;0;3;6;0;6;0;180;0
2182;26;538;0;219;10;10;7;13;8;5;43;19;23;42;0;693;0
2182;31;1713;0;132;10;3;0;8;2;3;16;16;12;28;0;353;0
2182;10;552;0;188;6;9;4;11;0;2;26;9;14;23;0;273;0
2182;22;3238;0;132;14;17;13;4;20;5;59;32;11;43;0;1308;0
2182;6;3416;0;249;7;15;9;0;9;0;33;12;0;12;0;672;0
2182;16;1773;0;132;0;5;1;5;1;0;12;6;5;11;0;265;0
2182;4;1052;0;251;11;17;10;14;16;8;65;28;24;52;0;1206;0
2182;25;1891;0;132;8;5;5;2;1;2;15;9;4;13;0;397;0
2182;28;2470;0;132;12;11;6;0;4;0;21;20;0;20;0;546;0
2182;20;2450;0;132;0;4;3;0;2;1;10;7;2;9;0;339;0
2184;29;2758;0;219;1;13;8;2;5;0;28;18;3;21;0;763;0
2184;9;4070;0;144;2;9;7;1;6;0;23;12;6;18;0;703;0
2184;12;2732;0;144;10;12;5;4;7;1;29;16;7;23;0;799;0
2184;3;3715;0;219;1;13;7;1;10;0;31;14;3;17;0;756;0
2184;21;2675;0;149;4;14;4;0;7;0;25;12;3;15;0;616;0
2184;7;3072;0;144;3;9;4;1;7;2;23;11;6;17;0;628;0
2184;5;512;0;148;8;16;7;6;13;0;42;16;12;28;0;826;0
2184;8;13835;0;134;4;10;4;2;5;0;21;5;2;7;0;581;0
2184;17;752;0;156;3;20;3;19;9;14;65;17;46;63;0;900;1
2184;18;1478;0;144;13;13;6;13;9;7;48;20;23;43;0;977;0
2184;30;3339;0;153;10;19;9;4;18;2;52;21;10;31;0;1179;0
2184;24;1133;0;144;4;12;4;5;8;1;30;13;7;20;0;896;0
2184;19;2975;0;153;10;17;10;3;16;0;46;18;6;24;0;1169;0
2184;11;4402;0;144;2;10;8;3;7;2;30;20;9;29;0;830;0
2184;26;1803;0;153;11;17;8;10;11;3;49;20;17;37;0;976;0
2184;31;1645;0;144;6;15;6;12;10;4;47;16;19;35;0;1163;0
2184;10;3072;0;144;4;11;5;1;7;1;25;9;4;13;0;756;0
2184;14;3693;0;144;2;8;5;0;4;0;17;11;1;12;0;513;0
2184;6;3611;0;143;6;15;10;0;11;0;36;12;3;15;0;800;0
2184;22;2163;0;149;9;12;6;7;11;2;38;18;12;30;0;867;0
2184;20;4531;0;144;4;11;9;0;7;0;27;15;1;16;0;573;0
2184;16;3100;0;144;2;9;6;10;5;4;34;17;20;37;0;707;0
2184;4;1595;0;153;9;16;11;6;15;4;52;19;24;43;0;1160;0
2184;25;4156;0;144;3;8;3;0;4;0;15;6;0;6;0;369;0
2184;28;4723;0;149;3;12;4;2;4;0;22;9;3;12;0;526;0
2186;29;3284;0;219;0;8;5;1;3;1;18;16;3;19;0;511;0
2186;9;3908;0;158;4;16;7;1;12;1;37;18;5;23;0;723;0
2186;12;2635;0;158;7;7;5;7;5;2;26;17;11;28;0;728;0
2186;3;3854;0;219;0;7;4;5;3;3;22;14;8;22;0;581;0
2186;7;3214;0;158;2;14;3;12;5;2;36;8;16;24;0;828;0
2186;21;1182;0;158;4;13;6;6;5;3;33;16;11;27;0;793;0
2186;5;599;0;158;4;13;6;18;6;7;50;21;27;48;0;820;0
2186;8;4964;0;158;4;14;9;9;6;2;40;16;14;30;0;970;0
2186;18;3410;0;158;5;11;5;2;9;3;30;8;6;14;0;625;0
2186;17;742;0;158;1;10;2;19;6;7;44;14;34;48;0;775;0
2186;30;1195;0;158;2;14;7;6;6;1;34;14;9;23;0;649;0
2186;24;1088;0;158;3;15;7;14;6;2;44;12;21;33;0;880;0
2186;19;3272;0;158;3;12;5;3;6;2;28;7;6;13;0;671;0
2186;11;2533;0;158;4;15;8;4;7;3;37;15;9;24;0;762;0
2186;14;2985;0;158;4;12;8;9;8;5;42;16;18;34;0;911;0
2186;26;1029;0;158;3;8;2;8;5;3;26;8;14;22;0;593;0
2186;31;1654;0;158;4;12;11;8;6;2;39;22;10;32;0;1041;0
2186;10;1136;0;158;3;10;6;7;5;1;29;10;9;19;0;625;0
2186;6;3326;0;158;2;11;7;0;5;0;23;11;0;11;0;422;0
2186;20;3646;0;158;4;15;11;7;10;5;48;26;13;39;0;1018;0
2186;22;2017;0;158;3;15;8;6;9;5;43;22;15;37;0;1115;0
2186;16;1817;0;158;3;12;4;6;7;3;32;20;14;34;0;814;0
2186;4;2898;0;158;2;15;5;5;9;3;37;22;8;30;0;784;0
2186;25;4146;0;158;4;14;7;0;6;0;27;13;1;14;0;638;0
2186;28;2178;0;158;4;17;10;2;11;1;41;16;4;20;0;837;0
2188;29;2039;0;219;0;7;5;0;3;0;15;17;0;17;0;295;0
2188;9;1727;0;158;0;11;7;2;3;0;23;15;3;18;0;283;0
2188;12;785;0;158;9;7;6;1;3;1;18;25;2;27;0;273;0
2188;3;2269;0;219;0;7;4;0;5;0;16;11;0;11;0;228;0
2188;7;1912;0;158;0;4;3;0;2;1;10;12;1;13;0;218;0
2188;21;1010;0;158;0;3;1;1;1;1;7;14;2;16;0;128;0
2188;5;537;0;158;0;2;1;16;1;2;22;16;21;37;0;177;0
2188;8;1410;0;158;0;6;2;3;2;2;15;13;5;18;0;222;0
2188;17;575;0;158;0;3;1;4;5;4;17;22;8;30;0;199;0
2188;18;1447;0;158;8;7;1;8;4;4;24;25;15;40;0;460;0
2188;30;825;0;158;0;6;3;10;2;2;23;15;15;30;0;338;0
2188;24;636;0;158;0;4;1;11;3;4;23;8;18;26;0;203;0
2188;19;512;0;158;0;9;2;17;2;0;30;15;20;35;0;254;0
2188;11;1427;0;158;0;6;5;4;2;2;19;17;6;23;0;266;0
2188;14;1660;0;158;0;3;4;2;3;2;14;20;4;24;0;261;0
2188;26;583;0;158;4;3;1;11;3;6;24;19;22;41;0;225;0
2188;31;1085;0;158;0;6;2;17;3;4;32;10;26;36;0;310;0
2188;10;705;0;158;0;3;1;5;2;3;14;9;10;19;0;158;0
2188;6;1248;0;158;0;8;6;0;1;0;15;8;0;8;0;194;0
2188;22;1024;0;158;0;8;1;3;1;0;13;6;3;9;0;204;0
2188;20;2002;0;158;0;9;6;1;6;0;22;18;2;20;0;313;0
2188;16;1391;0;158;0;3;4;7;3;4;21;23;13;36;0;230;0
2188;4;1344;0;158;0;7;4;3;5;2;21;17;5;22;0;289;0
2188;25;1217;0;158;0;5;1;0;1;0;7;6;0;6;0;112;0
2188;28;1333;0;158;0;7;4;0;1;0;12;7;0;7;0;174;0
2190;29;2039;0;219;0;3;1;0;0;0;4;6;0;6;0;94;0
2190;9;1651;0;158;0;4;2;3;0;0;9;7;3;10;0;108;0
2190;12;798;0;158;4;2;28;2;0;0;32;8;2;10;0;309;1
2190;3;2080;0;219;0;3;2;0;0;0;5;6;0;6;0;101;0
2190;7;1463;0;158;0;2;0;0;0;0;2;4;0;4;0;107;0
2190;21;898;0;158;0;2;1;0;0;0;3;8;0;8;0;88;0
2190;5;512;0;158;0;2;0;9;0;0;11;8;9;17;0;105;0
2190;8;1187;0;158;0;1;1;0;1;0;3;7;0;7;0;165;0
2190;17;540;0;158;0;2;0;5;0;0;7;6;5;11;0;89;0
2190;18;988;0;158;5;2;1;0;2;0;5;10;0;10;0;120;0
2190;30;829;0;158;0;2;2;2;1;1;8;7;3;10;0;146;0
2190;24;584;0;158;0;2;1;1;0;0;4;5;1;6;0;96;0
2190;19;512;0;158;0;3;1;33;1;1;39;6;35;41;0;138;0
2190;11;1247;0;158;0;3;1;0;1;0;5;5;0;5;0;91;0
2190;14;1422;0;158;0;2;1;0;0;0;3;4;0;4;0;83;0
2190;26;540;0;158;2;2;0;2;1;0;5;11;4;15;0;134;0
2190;31;871;0;158;0;3;1;7;0;0;11;7;8;15;0;157;0
2190;10;637;0;158;0;1;1;2;1;0;5;5;3;8;0;127;0
2190;6;1210;0;158;0;2;1;0;0;0;3;2;0;2;0;92;0
2190;22;824;0;158;0;5;1;4;1;0;11;5;4;9;0;162;0
2190;20;1918;0;158;0;4;3;0;0;0;7;4;0;4;0;107;0
2190;16;1428;0;158;0;2;1;5;0;0;8;11;5;16;0;136;0
2190;4;1344;0;158;0;2;1;0;0;0;3;9;0;9;0;102;0
2190;25;1168;0;158;0;3;1;0;0;0;4;2;0;2;0;97;0
2190;28;1143;0;158;0;1;4;0;0;0;5;6;0;6;0;99;0
2192;29;1884;0;219;0;3;0;0;0;0;3;3;0;3;0;106;0
2192;9;1495;0;158;0;5;1;5;1;0;12;3;5;8;0;150;0
2192;12;790;0;158;2;2;40;0;0;0;42;4;0;4;0;328;1
2192;3;1994;0;219;0;2;0;0;0;0;2;2;0;2;0;67;0
2192;7;1463;0;158;0;2;1;0;0;0;3;3;0;3;0;71;0
2192;21;897;0;158;0;2;0;0;0;0;2;4;0;4;0;104;0
2192;5;512;0;158;0;1;0;7;0;1;9;4;8;12;0;113;0
2192;8;1085;0;158;0;2;1;0;0;0;3;4;0;4;0;89;0
2192;17;537;0;158;0;1;0;1;0;0;2;5;1;6;0;85;0
2192;18;988;0;158;3;1;0;0;0;0;1;4;0;4;0;111;0
2192;30;842;0;158;0;2;1;2;0;0;5;5;2;7;0;95;0
2192;24;576;0;158;0;1;0;0;0;0;1;3;0;3;0;117;0
2192;19;512;0;158;0;2;0;43;0;0;45;2;43;45;0;143;0
2192;11;1161;0;158;0;1;1;6;0;0;8;5;6;11;0;126;0
2192;14;1317;0;158;0;2;0;0;0;0;2;6;0;6;0;80;0
2192;26;540;0;158;1;0;0;0;0;0;0;1;0;1;0;89;0
2192;31;818;0;158;0;2;0;7;0;1;10;0;9;9;0;99;0
2192;10;624;0;158;0;1;0;3;0;0;4;3;3;6;0;81;0
2192;6;1209;0;158;0;2;1;0;0;0;3;2;0;2;0;58;0
2192;22;824;0;158;0;3;0;1;0;0;4;2;1;3;0;114;0
2192;20;1755;0;158;0;2;5;0;0;0;7;6;0;6;0;108;0
2192;16;1428;0;158;0;0;0;0;1;1;2;7;1;8;0;91;0
2192;4;1321;0;158;0;2;1;0;0;0;3;3;0;3;0;85;0
2192;25;1168;0;158;0;0;1;0;0;0;1;3;0;3;0;55;0
2192;28;1130;0;158;0;2;1;0;0;0;3;2;0;2;0;79;0
2194;29;1576;0;219;0;1;1;0;0;0;2;2;0;2;0;89;0
2194;9;1131;0;158;0;5;4;4;1;0;14;11;4;15;0;144;0
2194;12;804;0;158;1;1;40;1;0;0;42;5;1;6;0;330;1
2194;3;1906;0;219;0;1;1;0;0;0;2;1;0;1;0;75;0
2194;7;1244;0;158;0;2;0;0;0;0;2;4;0;4;0;73;0
2194;21;897;0;158;0;2;0;0;0;0;2;3;0;3;0;71;0
2194;5;512;0;158;0;1;1;1;2;2;7;5;5;10;0;81;0
2194;8;1085;0;158;0;1;0;0;0;0;1;6;0;6;0;80;0
2194;17;531;0;158;0;2;1;1;0;0;4;4;1;5;0;78;0
2194;18;946;0;158;1;1;1;0;0;0;2;4;0;4;0;93;0
2194;30;827;0;158;0;1;0;0;0;0;1;3;0;3;0;88;0
2194;24;523;0;158;0;2;0;14;0;1;17;12;15;27;0;107;0
2194;19;512;0;158;0;1;0;41;0;0;42;2;41;43;0;126;0
2194;11;1207;0;158;0;2;0;0;1;1;4;10;1;11;0;115;0
2194;14;1127;0;158;0;6;4;0;1;0;11;12;0;12;0;178;0
2194;26;529;0;158;0;3;1;2;0;0;6;5;2;7;0;128;0
2194;31;818;0;158;0;0;1;0;2;2;5;10;3;13;0;99;0
2194;10;593;0;158;0;1;0;0;0;0;1;4;0;4;0;102;0
2194;6;1209;0;158;0;1;0;0;0;0;1;1;0;1;0;54;0
2194;22;824;0;158;0;1;0;1;0;0;2;2;1;3;0;79;0
2194;20;1408;0;158;0;1;4;0;0;0;5;14;0;14;0;143;0
2194;16;797;0;158;0;7;2;12;1;0;22;11;12;23;0;229;0
2194;4;1276;0;158;0;1;0;0;0;0;1;0;0;0;0;74;0
2194;25;1066;0;158;0;3;0;0;0;0;3;2;0;2;0;110;0
2194;28;1125;0;158;0;1;1;0;0;0;2;2;0;2;0;58;0
2196;29;1576;0;219;0;1;0;0;0;0;1;6;0;6;0;77;0
2196;9;1053;0;158;0;3;1;2;0;0;6;3;2;5;0;85;0
2196;12;770;0;158;4;2;40;0;1;1;44;6;1;7;0;338;1
2196;3;1708;0;219;0;5;1;0;1;0;7;3;0;3;0;110;0
2196;7;1244;0;158;0;1;0;0;0;0;1;0;0;0;0;54;0
2196;21;897;0;158;0;0;0;0;0;0;0;3;0;3;0;53;0
2196;5;512;0;158;0;1;0;1;0;0;2;1;1;2;0;76;0
2196;8;1045;0;158;0;2;0;0;0;0;2;4;0;4;0;84;0
2196;17;531;0;158;0;0;0;0;0;0;0;4;0;4;0;66;0
2196;18;946;0;158;4;1;0;1;0;0;2;6;1;7;0;95;0
2196;30;810;0;158;0;2;0;2;0;0;4;2;2;4;0;103;0
2196;24;517;0;158;0;2;0;3;0;0;5;2;3;5;0;93;0
2196;19;512;0;158;0;1;0;42;1;1;45;3;44;47;0;127;0
2196;11;1181;0;158;0;1;1;0;0;0;2;3;0;3;0;73;0
2196;14;1053;0;158;0;2;0;0;0;0;2;3;0;3;0;75;0
2196;26;529;0;158;1;0;0;1;0;0;1;4;1;5;0;75;0
2196;31;781;0;158;0;3;0;1;0;0;4;1;1;2;0;103;0
2196;10;593;0;158;0;1;0;0;0;0;1;1;0;1;0;102;0
2196;6;1155;0;158;0;3;1;0;0;0;4;1;0;1;0;92;0
2196;22;849;0;158;0;1;0;0;0;0;1;1;0;1;0;52;0
2196;20;1325;0;158;0;2;2;0;0;0;4;6;0;6;0;83;0
2196;16;813;0;158;0;2;0;3;0;0;5;5;3;8;0;111;0
2196;4;1246;0;158;0;2;1;0;0;0;3;5;0;5;0;111;0
2196;25;1066;0;158;0;0;0;0;0;0;0;2;0;2;0;54;0
2196;28;1125;0;158;0;1;0;0;0;0;1;0;0;0;0;55;0
2198;29;1576;0;219;0;1;0;0;0;0;1;2;0;2;0;88;0
2198;9;1062;0;158;0;2;2;1;0;0;5;3;1;4;0;93;0
2198;12;768;0;158;1;1;40;0;0;0;41;2;0;2;0;327;1
2198;3;1657;0;219;0;3;0;0;0;0;3;1;0;1;0;70;0
2198;7;1126;0;158;0;2;1;0;0;0;3;1;0;1;0;81;0
2198;21;897;0;158;0;1;0;0;0;0;1;2;0;2;0;69;0
2198;5;512;0;158;0;1;0;0;0;0;1;3;0;3;0;107;0
2198;8;1045;0;158;0;1;0;0;0;0;1;2;0;2;0;64;0
2198;17;527;0;158;0;1;0;1;0;0;2;3;1;4;0;123;0
2198;18;930;0;158;2;1;0;0;0;0;1;2;0;2;0;105;0
2198;30;810;0;158;0;1;0;1;0;0;2;1;1;2;0;68;0
2198;24;517;0;158;0;0;0;4;0;0;4;2;4;6;0;65;0
2198;19;512;0;158;0;1;0;41;0;0;42;1;41;42;0;138;0
2198;11;1096;0;158;0;1;0;0;0;0;1;3;0;3;0;59;0
2198;14;1069;0;158;0;2;1;0;0;0;3;4;0;4;0;94;0
2198;26;523;0;158;0;2;0;0;0;0;2;2;0;2;0;146;0
2198;31;781;0;158;0;0;0;0;0;0;0;1;0;1;0;58;0
2198;10;576;0;158;0;1;0;1;0;0;2;1;1;2;0;87;0
2198;6;1155;0;158;0;0;0;0;0;0;0;0;0;0;0;48;0
2198;22;843;0;158;0;2;0;1;0;0;3;1;1;2;0;120;0
2198;20;1328;0;158;0;1;1;0;0;0;2;4;0;4;0;79;0
2198;16;800;0;158;0;2;0;4;0;0;6;3;4;7;0;113;0
2198;4;1218;0;158;0;1;1;0;0;0;2;1;0;1;0;71;0
2198;25;1015;0;158;0;1;0;0;0;0;1;0;0;0;0;51;0
2198;28;1131;0;158;0;2;1;0;0;0;3;2;0;2;0;87;0
2200;29;1497;0;219;0;1;0;0;0;0;1;1;0;1;0;92;0
2200;9;1062;0;158;0;2;1;1;0;0;4;1;1;2;0;91;0
2200;12;789;0;158;1;1;40;0;0;0;41;3;0;3;0;325;1
2200;3;1611;0;219;0;1;0;0;0;0;1;0;0;0;0;70;0
2200;7;1126;0;158;0;0;0;0;0;0;0;4;0;4;0;64;0
2200;21;872;0;158;0;2;0;0;0;0;2;1;0;1;0;68;0
2200;5;512;0;158;0;1;0;2;0;0;3;3;2;5;0;102;0
2200;8;958;0;158;0;3;1;0;0;0;4;2;0;2;0;107;0
2200;17;523;0;158;0;2;0;0;0;0;2;2;0;2;0;81;0
2200;18;903;0;158;0;1;0;0;0;0;1;3;0;3;0;112;0
2200;30;845;0;158;0;2;1;2;0;0;5;6;2;8;0;155;0
2200;24;512;0;158;0;3;0;4;0;0;7;3;4;7;0;112;0
2200;19;512;0;158;0;3;0;43;0;0;46;4;43;47;0;183;0
2200;11;1098;0;158;0;1;1;0;0;0;2;4;0;4;0;94;0
2200;14;1069;0;158;0;0;1;0;0;0;1;5;0;5;0;83;0
2200;26;523;0;158;0;1;0;0;0;0;1;3;0;3;0;106;0
2200;31;781;0;158;0;1;1;1;0;0;3;4;1;5;0;92;0
2200;10;557;0;158;0;2;0;3;0;0;5;1;3;4;0;113;0
2200;6;1147;0;158;0;2;1;0;0;0;3;2;0;2;0;73;0
2200;22;841;0;158;0;1;0;0;0;0;1;4;0;4;0;79;0
2200;20;1327;0;158;0;1;1;0;0;0;2;3;0;3;0;78;0
2200;16;780;0;158;0;1;1;3;0;0;5;4;3;7;0;102;0
2200;4;1188;0;158;0;2;1;0;0;0;3;5;0;5;0;96;0
2200;25;919;0;158;0;2;2;0;0;0;4;4;0;4;0;105;0
2200;28;1131;0;158;0;0;0;0;0;0;0;1;0;1;0;52;0
2202;29;1426;0;219;0;1;1;0;0;0;2;4;0;4;0;87;0
2202;9;1036;0;158;0;1;0;1;0;0;2;1;1;2;0;72;0
2202;12;768;0;158;2;2;40;0;0;0;42;4;0;4;0;328;1
2202;3;1570;0;219;0;3;0;0;0;0;3;1;0;1;0;70;0
2202;7;1089;0;158;0;3;0;0;0;0;3;1;0;1;0;63;0
2202;21;872;0;158;0;1;0;0;0;0;1;3;0;3;0;74;0
2202;5;512;0;158;0;1;1;0;0;0;2;2;0;2;0;77;0
